Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,14/02/2018 10:36:01,112714,2,2,56,226,28,28,28.0,0.0,113,113,113.0,0.0,2501.9074826552,35.4880493994,37571.3333333333,32607.7110563335,58895,35,53784,53784.0,0.0,53784,53784,35,35.0,0.0,35,35,0,0,0,0,16,16,17.7440246997,17.7440246997,28,113,62.0,46.5564173879,2167.5,0,0,0,0,0,0,0,0,1,77.5,28.0,113.0,0,0,0,0,0,0,2,56,2,226,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:54:20,510,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,188235.294117647,3921.568627451,510.0,0.0,510,510,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1960.7843137255,1960.7843137255,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:17:40,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 11:54:44,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 08:57:09,1254,1,1,37,53,37,37,37.0,0.0,53,53,53.0,0.0,71770.3349282297,1594.8963317384,1254.0,0.0,1254,1254,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,797.4481658692,797.4481658692,37,53,42.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,63.5,37.0,53.0,0,0,0,0,0,0,1,37,1,53,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 12:34:36,27092,2,2,72,284,36,36,36.0,0.0,142,142,142.0,0.0,13140.4104532703,147.6450612727,9030.6666666667,9727.7068897728,19356,38,19356,19356.0,0.0,19356,19356,38,38.0,0.0,38,38,0,0,0,0,16,16,73.8225306364,73.8225306364,36,142,78.4,58.0585910955,3370.8,0,0,0,0,0,0,0,0,1,98.0,36.0,142.0,0,0,0,0,0,0,2,72,2,284,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:30:51,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 03:17:50,375671,22,21,1912,2665,640,0,86.9090909091,137.6880217811,976,0,126.9047619048,263.5746392887,12183.5329317408,114.4618562519,8944.5476190476,24352.3012687311,114185,3,375009,17857.5714285714,32510.2037636977,114185,185,375668,18783.4,39564.528353458,120922,17,0,0,0,0,712,680,58.5618799428,55.8999763091,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,0,106.4418604651,86.9090909091,126.9047619048,0,0,0,0,0,0,22,1912,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
53,17,14/02/2018 12:52:39,1942,1,1,35,83,35,35,35.0,0.0,83,83,83.0,0.0,60762.1009268795,1029.8661174047,1942.0,0.0,1942,1942,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,514.9330587024,514.9330587024,35,83,51.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,76.5,35.0,83.0,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 04:18:15,48595,3,4,437,860,437,0,145.6666666667,252.3020676359,860,0,215.0,430.0,26689.9886819632,144.0477415372,8099.1666666667,12202.2682058159,23860,54,24476,12238.0,16525.0854763296,23923,553,24735,8245.0,14040.261144295,24457,54,0,0,0,0,72,92,61.7347463731,82.3129951641,0,860,162.125,320.7787121099,102898.982142857,0,0,0,1,0,0,0,0,1,185.2857142857,145.6666666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
138,17,14/02/2018 08:37:10,58546303,2,0,417,0,216,201,208.5,10.6066017178,0,0,0.0,0.0,7.1225675855,0.0341609956,58546303.0,0.0,58546303,58546303,58546303,58546303.0,0.0,58546303,58546303,0,0.0,0.0,0,0,0,0,0,0,16,0,0.0341609956,0.0,201,216,211.0,8.6602540378,75.0,0,0,0,0,0,0,0,0,0,316.5,208.5,0.0,0,0,0,0,0,0,2,417,0,0,-1,-1,1,8,0.0,0.0,0,0,58546303.0,0.0,58546303,58546303,Benign
53,17,14/02/2018 01:32:19,918,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,95860.5664488018,2178.6492374728,918.0,0.0,918,918,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1089.3246187364,1089.3246187364,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:19:54,396769,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,11576.0051818564,110.8957605055,9227.1860465116,21096.8545728818,91249,3,396003,18857.2857142857,30267.4410450287,91249,302,396765,18893.5714285714,35526.1772071967,113183,16,0,0,0,0,712,712,55.4478802527,55.4478802527,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:08:42,381005,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12054.9599086626,115.4840487658,8860.5813953488,20637.9653104159,76299,7,380689,18128.0476190476,29574.1514341091,78188,164,380995,18142.619047619,36132.4639838971,112784,13,0,0,0,0,712,712,57.7420243829,57.7420243829,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 10:29:51,53114741,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0376543303,53114741.0,0.0,53114741,53114741,53114741,53114741.0,0.0,53114741,53114741,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0376543303,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:35:23,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 11:09:55,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 10:12:42,654,1,1,56,141,56,56,56.0,0.0,141,141,141.0,0.0,301223.241590214,3058.1039755352,654.0,0.0,654,654,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1529.0519877676,1529.0519877676,56,141,84.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,126.5,56.0,141.0,0,0,0,0,0,0,1,56,1,141,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:16:40,276251,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,16684.1025009864,159.2754415369,6424.4418604651,13667.1065253879,55612,2,276196,13152.1904761905,20558.3844054416,69907,267,276246,13154.5714285714,25770.3581476304,94700,12,0,0,0,0,712,712,79.6377207684,79.6377207684,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
3389,6,14/02/2018 12:35:02,2696467,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,1012.0650465962,5.9336902695,179764.466666667,251190.382727315,953620,4,2696467,337058.375,386255.831271354,1243744,4,2468539,411423.166666667,286831.065605814,953620,229955,0,0,0,0,192,152,3.3377007766,2.5959894929,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,0,1,0,0,0,0,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 02:08:52,179526,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11.1404476232,179526.0,0.0,179526,179526,179526,179526.0,0.0,179526,179526,0,0.0,0.0,0,0,0,0,0,0,40,0,11.1404476232,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:41:17,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:47:30,386009,23,20,1928,2665,640,0,83.8260869565,135.8473917085,976,0,133.25,268.7712537496,11898.6863000604,111.396366406,9190.6904761905,17344.997540569,76810,5,384920,17496.3636363636,21433.1477557221,76810,193,386001,20315.8421052632,31784.263877766,113807,10,0,0,0,0,744,648,59.5841029613,51.8122634446,0,976,104.3863636364,205.4944367389,42227.9635306554,0,0,0,1,0,0,0,0,0,106.8139534884,83.8260869565,133.25,0,0,0,0,0,0,23,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 08:31:18,874,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,742562.929061785,8009.1533180778,145.6666666667,102.1228018939,250,0,430,215.0,106.066017178,290,140,635,211.6666666667,195.3415811683,385,0,0,0,0,0,72,92,3432.4942791762,4576.6590389016,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17895,6,14/02/2018 11:03:52,37,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.0540540541,37.0,0.0,37,37,37,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0,0,0,40,0,54054.0540540541,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 09:42:36,564,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,156028.368794326,3546.0992907802,564.0,0.0,564,564,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1773.0496453901,1773.0496453901,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:52:10,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
3389,6,14/02/2018 08:51:13,6753942,8,9,1138,1637,677,0,142.25,227.7465696778,1173,0,181.8888888889,382.5844496462,410.8711623523,2.5170485622,422121.375,463842.85583171,1484748,2,6753942,964848.857142857,961264.088992099,2743702,2,6146449,768306.125,387484.821824191,1484748,334963,0,0,0,0,172,192,1.184493441,1.3325551211,0,1173,154.1666666667,303.4959540383,92109.7941176471,0,0,0,1,0,0,0,0,1,163.2352941176,142.25,181.8888888889,0,0,0,0,0,0,8,1138,9,1637,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:44:09,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:38:42,367568,23,22,1912,2665,640,0,83.1304347826,135.7374820439,976,0,121.1363636364,258.6415602914,12452.1177033909,122.4263265573,8353.8181818182,16190.4072291355,60686,7,367519,16705.4090909091,20925.1454626772,60686,333,367560,17502.8571428571,32840.2225971227,133545,9,0,0,0,0,744,712,62.5734557959,59.8528707613,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,83.1304347826,121.1363636364,0,0,0,0,0,0,23,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 11:23:32,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 08:47:15,54241956,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0368718267,54241956.0,0.0,54241956,54241956,54241956,54241956.0,0.0,54241956,54241956,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0368718267,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 10:39:44,84,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.5238095238,84.0,0.0,84,84,84,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0,0,0,40,0,23809.5238095238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 08:56:04,18385,1,1,39,67,39,39,39.0,0.0,67,67,67.0,0.0,5765.5697579549,108.7843350558,18385.0,0.0,18385,18385,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,54.3921675279,54.3921675279,39,67,48.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,72.5,39.0,67.0,0,0,0,0,0,0,1,39,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:10:08,353469,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12948.801733674,124.4805060698,8220.2093023256,21172.221271052,115746,4,353430,16830.0,28378.3978864206,115746,272,353465,16831.6666666667,42263.2864864214,153624,7,0,0,0,0,712,712,62.2402530349,62.2402530349,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:26:17,376332,23,20,1944,2665,640,0,84.5217391304,135.9534912338,976,0,133.25,268.7712537496,12247.164737519,114.2608122615,8960.2857142857,15320.0150628559,44037,5,376289,17104.0454545455,21117.2119630664,68568,179,376310,19805.7894736842,29731.136381053,101531,8,0,0,0,0,744,648,61.1162484189,53.1445638426,0,976,104.75,205.4934079178,42227.5406976744,0,0,0,1,0,0,0,0,0,107.1860465116,84.5217391304,133.25,0,0,0,0,0,0,23,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 10:41:22,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
