Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,16/02/2018 01:47:29,74417,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.8755795,74417.0,0.0,74417,74417,74417,74417.0,0.0,74417,74417,0,0.0,0.0,0,0,0,0,0,0,64,0,26.8755795,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:17,396,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5050.505051,396.0,0.0,396,396,396,396.0,0.0,396,396,0,0.0,0.0,0,0,0,0,0,0,64,0,5050.505051,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
56080,6,16/02/2018 01:46:27,4070038,5,3,935,310,935,0,187.0,418.1447118,310,0,103.3333333,178.9785834,305.8939499,1.965583614,581434.0,1505039.395,3994171,6,4070038,1017509.5,1984615.739,3994177,21,61108,30554.0,42823.80088,60835,273,0,0,0,0,168,104,1.228489759,0.737093855,0,935,138.3333333,315.8520223,99762.5,0,0,0,0,1,0,0,0,0,155.625,187.0,103.3333333,0,0,0,0,0,0,5,935,3,310,219,211,1,32,0,0,0,0,0,0,0,0,Benign
46188,6,16/02/2018 01:46:34,4308386,5,3,935,365,935,0,187.0,418.1447118,365,0,121.6666667,210.7328483,301.7371238,1.856843839,615483.7143,1589068.143,4218976,6,4308386,1077096.5,2094715.547,4218995,25,52918,26459.0,8943.486568,32783,20135,0,0,0,0,168,104,1.160527399,0.69631644,0,935,144.4444444,320.0922176,102459.0278,0,0,0,0,1,0,0,0,0,162.5,187.0,121.6666667,0,0,0,0,0,0,5,935,3,365,237,211,1,32,0,0,0,0,0,0,0,0,Benign
43196,6,16/02/2018 01:46:59,1245660,5,3,935,373,935,0,187.0,418.1447118,373,0,124.3333333,215.3516504,1050.045759,6.422298219,177951.4286,427780.5341,1146606,6,1245660,311415.0,557306.4571,1146612,31,55314,27657.0,38716.9247,55034,280,0,0,0,0,168,104,4.013936387,2.408361832,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187.0,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:10,3559,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,561.9556055,3559.0,0.0,3559,3559,3559,3559.0,0.0,3559,3559,0,0.0,0.0,0,0,0,0,0,0,64,0,561.9556055,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:34:54,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0.0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
44838,6,16/02/2018 01:47:05,4338994,5,3,935,410,935,0,187.0,418.1447118,410,0,136.6666667,236.7136104,309.9796865,1.843745347,619856.2857,1548888.825,4131059,9,4338994,1084748.5,2031579.498,4131068,13964,141333,70666.5,72746.43854,122106,19227,0,0,0,0,168,104,1.152340842,0.691404505,0,935,149.4444444,324.2919638,105165.2778,0,0,0,0,1,0,0,0,0,168.125,187.0,136.6666667,0,0,0,0,0,0,5,935,3,410,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:48:35,39433,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50.71894099,39433.0,0.0,39433,39433,39433,39433.0,0.0,39433,39433,0,0.0,0.0,0,0,0,0,0,0,64,0,50.71894099,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:46:54,77720,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38.60010293,38860.0,714.177849,39365,38355,77720,38860.0,714.177849,39365,38355,0,0.0,0.0,0,0,0,0,0,0,96,0,38.60010293,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
36348,6,16/02/2018 01:46:20,4064988,5,3,935,356,935,0,187.0,418.1447118,356,0,118.6666667,205.5366958,317.5901134,1.96802549,580712.5714,1485778.261,3949620,5,4064988,1016247.0,1955780.456,3949628,80,52288,26144.0,31290.88928,48270,4018,0,0,0,0,168,104,1.230015931,0.738009559,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187.0,118.6666667,0,0,0,0,0,0,5,935,3,356,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:33,8089,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,247.249351,8089.0,0.0,8089,8089,8089,8089.0,0.0,8089,8089,0,0.0,0.0,0,0,0,0,0,0,64,0,247.249351,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:27:04,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0.0,3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
21,6,16/02/2018 10:28:58,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000.0,5,0.0,5,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,20,200000.0,200000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
54024,6,16/02/2018 01:46:10,4075220,5,3,935,340,935,0,187.0,418.1447118,340,0,113.3333333,196.2990915,312.8665446,1.963084202,582174.2857,1505864.588,3996977,3,4075220,1018805.0,1985537.593,3996983,21,39865,19932.5,12915.30536,29065,10800,0,0,0,0,168,104,1.226927626,0.736156576,0,935,141.6666667,318.0408779,101150.0,0,0,0,0,1,0,0,0,0,159.375,187.0,113.3333333,0,0,0,0,0,0,5,935,3,340,237,211,1,32,0,0,0,0,0,0,0,0,Benign
44386,6,16/02/2018 01:48:22,4223604,5,3,935,294,935,0,187.0,418.1447118,294,0,98.0,169.7409791,290.9837191,1.894116967,603372.0,1555415.577,4130378,6,4223604,1055901.0,2049826.978,4130387,40,64506,32253.0,37216.44411,58569,5937,0,0,0,0,168,104,1.183823105,0.710293863,0,935,136.5555556,314.8083191,99104.27778,0,0,0,0,1,0,0,0,0,153.625,187.0,98.0,0,0,0,0,0,0,5,935,3,294,219,211,1,32,0,0,0,0,0,0,0,0,Benign
46838,6,16/02/2018 01:48:23,4164064,5,3,935,376,935,0,187.0,418.1447118,376,0,125.3333333,217.0837012,314.8366596,1.921200058,594866.2857,1544937.143,4098286,6,4164064,1041016.0,2038248.37,4098292,25,38695,19347.5,24858.33889,36925,1770,0,0,0,0,168,104,1.200750037,0.720450022,0,935,145.6666667,321.0591846,103079.0,0,0,0,0,1,0,0,0,0,163.875,187.0,125.3333333,0,0,0,0,0,0,5,935,3,376,219,211,1,32,0,0,0,0,0,0,0,0,Benign
47524,6,16/02/2018 01:48:27,4345809,5,3,935,317,935,0,187.0,418.1447118,317,0,105.6666667,183.0200353,288.0936553,1.840854027,620829.8571,1576179.851,4194295,6,4345809,1086452.25,2072396.068,4194301,25,110062,55031.0,64673.40042,100762,9300,0,0,0,0,168,104,1.150533767,0.69032026,0,935,139.1111111,316.335836,100068.3611,0,0,0,0,1,0,0,0,0,156.5,187.0,105.6666667,0,0,0,0,0,0,5,935,3,317,237,211,1,32,0,0,0,0,0,0,0,0,Benign
21,6,16/02/2018 10:31:25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000.0,2,0.0,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
80,6,16/02/2018 01:47:10,5497,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,363.834819,5497.0,0.0,5497,5497,5497,5497.0,0.0,5497,5497,0,0.0,0.0,0,0,0,0,0,0,64,0,363.834819,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:03,730,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2739.726027,730.0,0.0,730,730,730,730.0,0.0,730,730,0,0.0,0.0,0,0,0,0,0,0,64,0,2739.726027,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:33:42,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0.0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
47640,6,16/02/2018 01:45:46,5375720,5,4,935,690,935,0,187.0,418.1447118,345,0,172.5,199.1858429,302.2850893,1.67419434,671965.0,1796513.652,5114165,5,5375720,1343930.0,2515872.608,5114172,26,241407,80469.0,122496.7302,221716,3333,0,0,0,0,168,136,0.930107967,0.744086374,0,935,162.5,306.9948425,94245.83333,0,0,0,0,1,0,0,0,0,180.5555556,187.0,172.5,0,0,0,0,0,0,5,935,4,690,219,211,1,32,0,0,0,0,5114165,0,5114165,5114165,Benign
54486,6,16/02/2018 01:48:15,4113464,5,3,935,326,935,0,187.0,418.1447118,326,0,108.6666667,188.2161878,306.5542813,1.944832871,587637.7143,1534604.108,4067661,4,4113464,1028366.0,2026262.961,4067669,24,36902,18451.0,25682.11829,36611,291,0,0,0,0,168,104,1.215520544,0.729312327,0,935,140.1111111,316.9820359,100477.6111,0,0,0,0,1,0,0,0,0,157.625,187.0,108.6666667,0,0,0,0,0,0,5,935,3,326,237,211,1,32,0,0,0,0,0,0,0,0,Benign
60794,6,16/02/2018 01:48:12,4293126,5,3,935,353,935,0,187.0,418.1447118,353,0,117.6666667,203.804645,300.0144883,1.863444027,613303.7143,1567038.459,4165796,5,4293126,1073281.5,2062419.16,4165802,33,120406,60203.0,74127.41809,112619,7787,0,0,0,0,168,104,1.164652517,0.69879151,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161.0,187.0,117.6666667,0,0,0,0,0,0,5,935,3,353,219,211,1,32,0,0,0,0,0,0,0,0,Benign
37682,6,16/02/2018 01:46:25,3994446,5,3,935,307,935,0,187.0,418.1447118,307,0,102.3333333,177.2465326,310.9317287,2.002780861,570635.1429,1482462.685,3932428,4,3994446,998611.5,1955936.706,3932432,25,34320,17160.0,14166.17725,27177,7143,0,0,0,0,168,104,1.251738038,0.751042823,0,935,138.0,315.6497268,99634.75,0,0,0,0,1,0,0,0,0,155.25,187.0,102.3333333,0,0,0,0,0,0,5,935,3,307,219,211,1,32,0,0,0,0,0,0,0,0,Benign
53616,6,16/02/2018 01:45:47,5153488,5,3,935,334,935,0,187.0,418.1447118,334,0,111.3333333,192.8349899,246.2409925,1.552346682,736212.5714,1922185.583,5095094,8,5153488,1288372.0,2537934.162,5095102,19,4982,2491.0,1426.941484,3500,1482,0,0,0,0,168,104,0.970216677,0.582130006,0,935,141.0,317.579124,100856.5,0,0,0,0,1,0,0,0,0,158.625,187.0,111.3333333,0,0,0,0,0,0,5,935,3,334,237,211,1,32,0,0,0,0,5095094,0,5095094,5095094,Benign
80,6,16/02/2018 01:45:38,7116,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,281.0567735,7116.0,0.0,7116,7116,7116,7116.0,0.0,7116,7116,0,0.0,0.0,0,0,0,0,0,0,64,0,281.0567735,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:18:25,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0.0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
21,6,16/02/2018 10:20:22,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0.0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
38550,6,16/02/2018 01:47:04,4303986,5,3,935,326,935,0,187.0,418.1447118,326,0,108.6666667,188.2161878,292.9842244,1.858742106,614855.1429,1582415.368,4203233,8,4303986,1075996.5,2085033.033,4203254,32,69698,34849.0,1146.927199,35660,34038,0,0,0,0,168,104,1.161713816,0.69702829,0,935,140.1111111,316.9820359,100477.6111,0,0,0,0,1,0,0,0,0,157.625,187.0,108.6666667,0,0,0,0,0,0,5,935,3,326,219,211,1,32,0,0,0,0,0,0,0,0,Benign
45818,6,16/02/2018 01:48:23,4229496,5,3,935,374,935,0,187.0,418.1447118,374,0,124.6666667,215.9290007,309.4931406,1.891478323,604213.7143,1547149.963,4112436,6,4229496,1057374.0,2036902.494,4112443,34,54024,27012.0,523.2590181,27382,26642,0,0,0,0,168,104,1.182173952,0.709304371,0,935,145.4444444,320.8804727,102964.2778,0,0,0,0,1,0,0,0,0,163.625,187.0,124.6666667,0,0,0,0,0,0,5,935,3,374,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:58,46396,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43.10716441,46396.0,0.0,46396,46396,46396,46396.0,0.0,46396,46396,0,0.0,0.0,0,0,0,0,0,0,64,0,43.10716441,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:14,2335,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,856.5310493,2335.0,0.0,2335,2335,2335,2335.0,0.0,2335,2335,0,0.0,0.0,0,0,0,0,0,0,64,0,856.5310493,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
57108,6,16/02/2018 01:48:16,4121645,5,3,935,360,935,0,187.0,418.1447118,360,0,120.0,207.8460969,314.1949392,1.940972597,588806.4286,1534412.898,4068393,4,4121645,1030411.25,2025378.063,4068397,34,16905,8452.5,10296.18184,15733,1172,0,0,0,0,168,104,1.213107873,0.727864724,0,935,143.8888889,319.6656239,102186.1111,0,0,0,0,1,0,0,0,0,161.875,187.0,120.0,0,0,0,0,0,0,5,935,3,360,219,211,1,32,0,0,0,0,0,0,0,0,Benign
21,6,16/02/2018 10:27:10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000.0,2,0.0,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0.0,0,0,DoS attacks-SlowHTTPTest
58762,6,16/02/2018 01:48:16,3991478,5,3,935,320,935,0,187.0,418.1447118,320,0,106.6666667,184.7520861,314.4198715,2.004270097,570211.1429,1487508.272,3943334,5,3991478,997869.5,1963769.384,3943340,23,47046,23523.0,32856.42369,46756,290,0,0,0,0,168,104,1.252668811,0.751601287,0,935,139.4444444,316.5482235,100202.7778,0,0,0,0,1,0,0,0,0,156.875,187.0,106.6666667,0,0,0,0,0,0,5,935,3,320,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:46:29,841,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2378.121284,841.0,0.0,841,841,841,841.0,0.0,841,841,0,0.0,0.0,0,0,0,0,0,0,64,0,2378.121284,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
56342,6,16/02/2018 01:45:57,5021616,5,5,935,1053,935,0,187.0,418.1447118,351,0,210.6,192.2506177,395.8884949,1.991390819,557957.3333,1479952.1,4496833,5,5021616,1255404.0,2172575.188,4496838,31,491686,122921.5,116725.8441,238985,285,0,0,0,0,168,168,0.99569541,0.99569541,0,935,180.7272727,297.4125387,88454.21818,0,0,0,0,1,0,0,0,1,198.8,187.0,210.6,0,0,0,0,0,0,5,935,5,1053,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:46:58,4959133,7,5,1110,935,370,0,158.5714286,197.773319,935,0,187.0,418.1447118,412.3704688,2.419777812,450830.2727,1273142.451,4279923,5,4942424,823737.3333,1695600.381,4279929,525,4959127,1239781.75,2043133.207,4279931,38397,0,0,0,0,232,168,1.411537057,1.008240755,0,935,157.3076923,283.31825,80269.23077,0,0,0,0,1,1,0,0,0,170.4166667,158.5714286,187.0,0,0,0,0,0,0,7,1110,5,935,225,219,3,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
