Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,15/02/2018 01:01:44,82,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.243902439,82.0,0.0,82,82,82,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0,0,0,40,0,24390.243902439,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 05:00:51,298,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,348993.288590604,6711.4093959732,298.0,0.0,298,298,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3355.7046979866,3355.7046979866,36,68,46.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51611,6,15/02/2018 01:34:59,59,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,525423.728813559,67796.6101694915,19.6666666667,4.5092497528,24,15,59,29.5,7.7781745931,35,24,0,0.0,0.0,0,0,0,0,0,0,60,20,50847.4576271186,16949.1525423729,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,69,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:16:53,672,1,1,38,103,38,38,38.0,0.0,103,103,103.0,0.0,209821.428571429,2976.1904761905,672.0,0.0,672,672,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1488.0952380952,1488.0952380952,38,103,59.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,89.5,38.0,103.0,0,0,0,0,0,0,1,38,1,103,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:29:33,5009263,4,4,481,972,481,0,120.25,240.5,972,0,243.0,486.0,290.0626299717,1.5970413212,715609.0,1890768.85753856,5003468,4,5795,1931.6666666667,2711.6917843541,5062,303,5009259,1669753.0,2887351.04334388,5003778,735,0,0,0,0,136,136,0.7985206606,0.7985206606,0,972,161.4444444444,343.0681824037,117695.777777778,0,0,0,1,0,0,0,0,1,181.625,120.25,243.0,0,0,0,0,0,0,4,481,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
53,17,15/02/2018 11:04:12,325,1,1,34,66,34,34,34.0,0.0,66,66,66.0,0.0,307692.307692308,6153.8461538462,325.0,0.0,325,325,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3076.9230769231,3076.9230769231,34,66,44.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,67.0,34.0,66.0,0,0,0,0,0,0,1,34,1,66,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 12:00:03,76453,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,3086.8638248336,52.3197258446,25484.3333333333,22996.3838968942,45209,226,31244,31244.0,0.0,31244,31244,76227,76227.0,0.0,76227,76227,0,0,0,0,16,16,26.1598629223,26.1598629223,51,67,57.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,0,0,0,0,0,0,2,102,2,134,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 08:24:47,1091,1,1,42,155,42,42,42.0,0.0,155,155,155.0,0.0,180568.285976169,1833.180568286,1091.0,0.0,1091,1091,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,916.590284143,916.590284143,42,155,79.6666666667,65.2405804184,4256.3333333333,0,0,0,0,0,0,0,0,1,119.5,42.0,155.0,0,0,0,0,0,0,1,42,1,155,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 03:20:48,101490,2,2,66,254,33,33,33.0,0.0,127,127,127.0,0.0,3153.0200019706,39.4127500246,33830.0,40087.4960180853,78107,1,23382,23382.0,0.0,23382,23382,1,1.0,0.0,1,1,0,0,0,0,16,16,19.7063750123,19.7063750123,33,127,70.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,88.25,33.0,127.0,0,0,0,0,0,0,2,66,2,254,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 10:39:27,60110570,9,7,2478,4215,1269,0,275.3333333333,457.9418631224,1460,0,602.1428571429,654.5108678933,111.3448100725,0.2661761484,4007371.33333333,15472020.9524297,59935356,14,60110570,7513821.25,21181525.2648362,59935356,320,89210,14868.3333333333,11834.6920816161,25737,29,0,0,0,0,192,152,0.1497240835,0.1164520649,0,1460,393.7058823529,549.6150658308,302076.720588235,0,0,0,1,0,0,0,0,0,418.3125,275.3333333333,602.1428571429,0,0,0,0,0,0,9,2478,7,4215,8192,513,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64713,6,15/02/2018 03:29:45,39,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.0512820513,39.0,0.0,39,39,39,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0,0,0,40,0,51282.0512820513,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 03:52:36,494,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,234817.813765182,4048.5829959514,494.0,0.0,494,494,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2024.2914979757,2024.2914979757,50,66,55.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,0,0,0,0,0,0,1,50,1,66,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
5355,17,15/02/2018 09:05:47,412942,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,106.5524940549,4.8432951843,412942.0,0.0,412942,412942,412942,412942.0,0.0,412942,412942,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8432951843,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 03:49:38,92451836,20,22,2300,4228,661,0,115.0,218.5237551822,1460,0,192.1818181818,403.5469685726,70.6097388915,0.4542905995,2254922.82926829,4160580.59788863,10008333,1,82489796,4341568.21052632,4984362.50388314,10031119,556,92429099,4401385.66666667,4998109.36081591,10031286,1,0,0,0,0,412,448,0.2163288569,0.2379617426,0,1460,151.8139534884,324.1529809191,105075.15503876,0,0,0,1,0,0,0,0,1,155.4285714286,115.0,192.1818181818,0,0,0,0,0,0,20,2300,22,4228,8192,0,13,20,281268.222222222,775182.674308898,2348422,22709,9991158.0,34031.8847516559,10008333,9923872,Benign
80,6,15/02/2018 04:02:17,5860269,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,56.1407675996,1.365125048,837181.285714286,2187690.95526423,5798127,39,62142,20714.0,35628.3023030848,61854,109,5860129,1953376.33333333,3382903.65081025,5859617,221,0,0,0,0,92,92,0.682562524,0.682562524,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 12:27:03,48483,1,1,36,114,36,36,36.0,0.0,114,114,114.0,0.0,3093.8679537157,41.2515727162,48483.0,0.0,48483,48483,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,20.6257863581,20.6257863581,36,114,62.0,45.0333209968,2028.0,0,0,0,0,0,0,0,0,1,93.0,36.0,114.0,0,0,0,0,0,0,1,36,1,114,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 02:10:48,117246856,15,14,877,5286,285,0,58.4666666667,89.6292894305,1460,0,377.5714285714,597.1019387632,52.5643092724,0.2473413871,4187387.71428571,15254129.0247208,58234067,0,117246856,8374775.42857143,21107127.2552658,58234067,168,117173304,9013331.07692308,21862078.3818622,58303169,0,0,0,0,0,312,292,0.1279352002,0.1194061869,0,1460,205.4333333333,436.6170643934,190634.46091954,0,0,0,1,0,0,0,0,0,212.5172413793,58.4666666667,377.5714285714,0,0,0,0,0,0,15,877,14,5286,8192,32,7,20,389573.5,441082.603502451,701466,77681,58194972.0,55288.6792209762,58234067,58155877,Benign
53,17,15/02/2018 02:53:22,414,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,231884.057971014,4830.9178743961,414.0,0.0,414,414,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2415.4589371981,2415.4589371981,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:08:02,53980564,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0370503724,53980564.0,0.0,53980564,53980564,53980564,53980564.0,0.0,53980564,53980564,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0370503724,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50381,6,15/02/2018 11:55:37,4849743,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.4123929866,4849743.0,0.0,4849743,4849743,4849743,4849743.0,0.0,4849743,4849743,0,0.0,0.0,0,0,0,0,0,0,40,0,0.4123929866,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 11:29:52,942,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,688959.66029724,7430.9978768578,157.0,92.1759187641,272,51,468,234.0,140.0071426749,333,135,670,223.3333333333,162.19227273,373,51,0,0,0,0,72,92,3184.7133757962,4246.2845010616,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:50:53,6861930,8,4,2800,972,700,0,350.0,374.1657386774,972,0,243.0,486.0,549.699574318,1.7487791336,623811.818181818,1484679.57255947,5001490,17,1860440,265777.142857143,368313.103954334,1022559,63,5839347,1946449.0,2678138.14919787,5001877,5584,0,0,0,0,272,136,1.1658527557,0.5829263779,0,972,290.1538461538,388.4073991215,150860.307692308,0,0,0,1,0,0,0,0,0,314.3333333333,350.0,243.0,0,0,0,0,0,0,8,2800,4,972,26883,221,4,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
80,6,15/02/2018 11:13:39,742,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,874663.07277628,9433.962264151,123.6666666667,82.7059046663,235,0,440,220.0,114.5512985522,301,139,507,169.0,195.4251774977,383,0,0,0,0,0,72,92,4043.1266846361,5390.8355795148,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
