Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,01/03/2018 12:01:19,671,1,1,40,139,40,40,40,0,139,139,139,0,266766.0209,2980.625931,671,0,671,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1490.312966,1490.312966,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 05:26:09,1405353,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1941.860871,10.67347492,100382.3571,251883.2559,968869,57,1405353,200764.7143,384927.2053,1071848,206,1341834,223639,365380.4473,968869,64747,0,0,0,0,168,148,5.692519958,4.980954963,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 03:24:53,1513,1,1,34,79,34,34,34.0,0.0,79,79,79.0,0.0,74686.0542,1321.877065,1513.0,0.0,1513,1513,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,660.9385327,660.9385327,34,79,49.0,25.98076211,675.0,0,0,0,0,0,0,0,0,1,73.5,34.0,79.0,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
80,6,01/03/2018 03:03:23,45530170,6,5,5,0,1,0,0.833333333,0.40824829,0,0,0.0,0.0,0.109817293,0.241598044,4553017.0,4975411.286,10000000,11244,45500000,9106034.0,2033262.202,10000000,5468824,40100000,10000000.0,631.9632769,10000000,10000000,0,0,0,0,120,160,0.131780751,0.109817293,0,1,0.5,0.522232968,0.272727273,0,0,0,0,1,0,0,0,0,0.545454545,0.833333333,0.0,0,0,0,0,0,0,6,5,5,0,256,290,4,20,11509.0,382.7296696,12083,11308,10000000.0,380.7129277,10000000,10000000,Infilteration
445,6,01/03/2018 09:27:20,658339,5,4,373,172,140,0,74.6,70.28371077,133,0,43.0,62.75348596,827.8409755,13.6707684,82292.375,113472.6937,219363,46,658267,164566.75,109659.1743,219439,78,658284,219428.0,45.7383865,219480,219394,0,0,0,0,112,92,7.594871335,6.075897068,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 09:23:16,5430009,8,6,353,3856,196,0,44.125,75.28695106,1460,0,642.6666667,679.9007771,775.1368368,2.578264603,417693.0,1456992.568,5266443,8,5430009,775715.5714,1980471.393,5266443,42,71762,14352.4,19620.01671,39465,27,0,0,0,0,172,132,1.473294059,1.104970544,0,1460,280.6,511.5561413,261689.6857,0,0,1,1,0,0,0,1,0,300.6428571,44.125,642.6666667,0,0,0,0,0,0,8,353,6,3856,8192,946,3,20,163524.0,0.0,163524,163524,5266443.0,0.0,5266443,5266443,Benign
139,6,01/03/2018 10:51:58,321,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6230.529595,321.0,0.0,321,321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3115.264798,3115.264798,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
8083,6,01/03/2018 10:40:13,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
443,6,01/03/2018 01:55:10,119760032,17,16,64,1519,53,0,3.764705882,12.69610871,581,0,94.9375,205.470669,13.21809934,0.275551029,3742501.0,4741818.93,10200000,19,120000000,7485002.0,4148280.879,10200000,19,116000000,7740417.867,4184774.308,10200000,891,0,0,0,0,340,452,0.14195053,0.133600499,0,581,46.55882353,146.3288516,21412.1328,0,0,0,0,1,0,0,0,0,47.96969697,3.764705882,94.9375,0,0,0,0,0,0,17,64,16,1519,513,513,12,20,457229.9091,1384554.617,4631817,36478,10100000.0,77800.81373,10200000,9919358,Benign
53,17,01/03/2018 09:40:00,18609,1,1,39,89,39,39,39.0,0.0,89,89,89.0,0.0,6878.392176,107.4748777,18609.0,0.0,18609,18609,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,53.73743887,53.73743887,39,89,55.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,83.5,39.0,89.0,0,0,0,0,0,0,1,39,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 10:56:57,1254987,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,2161.775381,11.95231504,89641.92857,249401.9767,953168,4,1254987,179283.8571,382523.5068,1046035,4,1215317,202552.8333,368370.3341,953168,39467,0,0,0,0,172,152,6.374568023,5.57774702,0,1173,169.5625,317.7627981,100973.1958,0,0,1,1,0,0,0,1,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52756,6,01/03/2018 01:08:21,1645,2,1,38,0,38,0,19,26.87005769,0,0,0,0,23100.30395,1823.708207,822.5,1140.563238,1629,16,1645,1645,0,1645,1645,0,0,0,0,0,1,0,0,0,40,20,1215.805471,607.9027356,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 03:16:27,115859084,21,20,668,7487,311,0,31.80952381,80.01288587,1460,0,374.35,596.1523361,70.38723006,0.353878165,2896477.1,4516202.832,10000000,1,116000000,5792954.2,4943263.861,10000000,14,110000000,5813259.737,5080162.351,10000000,1,0,0,0,0,432,544,0.18125467,0.172623495,0,1460,194.1666667,445.0588844,198077.4106,0,0,1,1,0,0,0,1,0,198.902439,31.80952381,374.35,0,0,0,0,0,0,21,668,20,7487,8192,980,15,20,31028.33333,34974.11349,142086,20866,9623894.167,1334517.993,10000000,5386240,Infilteration
3389,6,01/03/2018 02:14:22,2296147,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1188.512756,6.532682794,164010.5,249373.3815,953195,41,2296147,328021.0,402182.3205,1221815,41,2083691,347281.8333,297611.9285,953195,213093,0,0,0,0,172,152,3.48409749,3.048585304,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
0,0,01/03/2018 02:34:53,115188071,24,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.208354909,5008177.0,5793.653864,5015190,4999045,115000000,5008177.0,5793.653864,5015190,4999045,0,0.0,0.0,0,0,0,0,0,0,0,0,0.208354909,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,-1,-1,0,0,4999045.0,0.0,4999045,4999045,5008592.091,5568.950135,5015190,5000295,Benign
53,17,01/03/2018 03:08:32,1752,1,1,39,88,39,39,39.0,0.0,88,88,88.0,0.0,72488.58447,1141.552511,1752.0,0.0,1752,1752,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,570.7762557,570.7762557,39,88,55.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,83.0,39.0,88.0,0,0,0,0,0,0,1,39,1,88,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
53720,6,01/03/2018 02:31:04,200,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,155000.0,20000.0,66.66666667,95.56324258,177,10,200,100.0,108.8944443,177,23,0,0.0,0.0,0,0,0,0,0,0,60,20,15000.0,5000.0,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,0,0,0,0,0,0,3,31,1,0,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
20917,6,01/03/2018 05:12:17,85879418,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023288467,85900000.0,0.0,85900000,85900000,85900000,85900000.0,0.0,85900000,85900000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023288467,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62608,-1,0,20,0.0,0.0,0,0,85900000.0,0.0,85900000,85900000,Benign
445,6,01/03/2018 10:45:09,179591,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.27283104,59863.66667,103639.2844,179536,0,179591,89795.5,126990.0139,179591,0,0,0.0,0.0,0,0,0,0,0,0,72,32,16.70462328,5.568207761,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
2604,6,01/03/2018 03:37:12,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 09:10:41,421,1,1,42,58,42,42,42,0,58,58,58,0,237529.6912,4750.593824,421,0,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2375.296912,2375.296912,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
32780,6,01/03/2018 10:47:38,277,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7220.216606,277.0,0.0,277,277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3610.108303,3610.108303,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
443,6,01/03/2018 02:36:18,119391736,44,67,5072,40734,1336,0,115.2727273,242.4594297,1430,0,607.9701493,676.4396537,383.6613951,0.929712589,1085379.418,7818993.198,58600000,0,119000000,2776552.0,12400000.0,58700000,10,119000000,1806602.106,10100000.0,58700000,0,0,0,0,0,892,1352,0.36853472,0.561177869,0,1430,408.9821429,595.3526169,354444.7384,0,0,1,1,0,0,0,1,1,412.6666667,115.2727273,607.9701493,0,0,0,0,0,0,44,5072,67,40734,8192,285,21,20,1339291.5,1673433.959,2522588,155995,58300000.0,416768.7368,58600000,58000000,Infilteration
443,6,01/03/2018 11:14:53,118386174,14,12,596,3917,196,0,42.57142857,67.1951398,1460,0,326.4166667,552.1220976,38.12100558,0.21962024,4735446.96,16300000.0,58900000,9,118000000,9106628.769,22100000.0,58900000,170,118000000,10800000.0,23800000.0,59000000,24,0,0,0,0,292,252,0.118257053,0.101363188,0,1460,167.1481481,390.3416357,152366.5926,0,0,1,1,0,0,0,1,0,173.5769231,42.57142857,326.4166667,0,0,0,0,0,0,14,596,12,3917,8192,31,6,20,247569.5,240062.0451,417319,77820,58900000.0,23439.17558,58900000,58900000,Benign
445,6,01/03/2018 12:01:14,220094,5,4,373,172,140,0,74.6,70.28371077,133,0,43.0,62.75348596,2476.214708,40.89161904,27511.75,37910.87658,74198,2,220029,55007.25,36675.64771,74239,2,220053,73351.0,778.6147956,74250,72892,0,0,0,0,112,92,22.71756613,18.1740529,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 11:18:24,1384,1,1,35,87,35,35,35.0,0.0,87,87,87.0,0.0,88150.28902,1445.086705,1384.0,0.0,1384,1384,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,722.5433526,722.5433526,35,87,52.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,78.5,35.0,87.0,0,0,0,0,0,0,1,35,1,87,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 09:32:18,1168,1,1,40,139,40,40,40,0,139,139,139,0,153253.4247,1712.328767,1168,0,1168,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,856.1643836,856.1643836,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 01:26:08,1246403,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,2189.500507,12.03463085,89028.78571,245359.2808,937538,49,1246403,178057.5714,373268.3918,1023437,13414,1224607,204101.1667,361036.9922,937538,26757,0,0,0,0,172,152,6.418469789,5.616161065,0,1173,170.5625,319.4332416,102037.5958,0,0,1,1,0,0,0,1,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 10:00:34,2883391,8,10,1128,1581,661,0,141.0,222.6233206,1173,0,158.1,367.7307137,939.5187819,6.242649713,169611.2353,240407.7969,944156,47,2883391,411913.0,463502.6442,1234738,114,2756991,306332.3333,294369.9028,944156,8657,0,0,0,0,172,212,2.774510984,3.46813873,0,1173,142.5789474,296.9023999,88151.03509,0,0,1,1,0,0,0,1,1,150.5,141.0,158.1,0,0,0,0,0,0,8,1128,10,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
0,0,01/03/2018 03:10:54,95598586,65,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.679926375,1493727.906,1451929.937,8883046,238214,95600000,1493727.906,1451929.937,8883046,238214,0,0.0,0.0,0,0,0,0,0,0,0,0,0.679926375,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65,0,0,0,-1,-1,0,0,77100000.0,0.0,77100000,77100000,6943942.0,2742307.176,8883046,5004838,Infilteration
51908,6,01/03/2018 10:45:00,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2239,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
53,17,01/03/2018 12:09:59,392,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,224489.7959,5102.040816,392.0,0.0,392,392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2551.020408,2551.020408,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 08:20:28,226,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,362831.8584,8849.557522,226.0,0.0,226,226,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4424.778761,4424.778761,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 01:26:14,281,1,1,37,101,37,37,37.0,0.0,101,101,101.0,0.0,491103.2028,7117.437722,281.0,0.0,281,281,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3558.718861,3558.718861,37,101,58.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,87.5,37.0,101.0,0,0,0,0,0,0,1,37,1,101,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 03:21:38,269,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,438661.71,7434.944238,269.0,0.0,269,269,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3717.472119,3717.472119,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
53,17,01/03/2018 10:54:28,831,1,1,51,101,51,51,51.0,0.0,101,101,101.0,0.0,182912.154,2406.738869,831.0,0.0,831,831,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1203.369434,1203.369434,51,101,67.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,101.5,51.0,101.0,0,0,0,0,0,0,1,51,1,101,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
53,17,01/03/2018 08:49:20,373,1,1,31,47,31,31,31.0,0.0,47,47,47.0,0.0,209115.2815,5361.930295,373.0,0.0,373,373,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2680.965147,2680.965147,31,47,36.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,54.5,31.0,47.0,0,0,0,0,0,0,1,31,1,47,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51775,6,01/03/2018 11:15:07,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 02:34:17,13878,1,1,33,86,33,33,33.0,0.0,86,86,86.0,0.0,8574.722583,144.1129846,13878.0,0.0,13878,13878,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,72.05649229,72.05649229,33,86,50.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,76.0,33.0,86.0,0,0,0,0,0,0,1,33,1,86,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration
